ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T06C02_ctrl, activeCycleF, , Accumulator, 34684515000, 2, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleD, , Accumulator, 34684515000, 2, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleM, , Accumulator, 34684515000, 2, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleALU, , Accumulator, 34684515000, 2, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleFPU, , Accumulator, 34684515000, 2, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T06C02_acam, energyCAM, , Accumulator, 34684515000, 2, 0, 0, 68423680000, 0, 0, 183023723154.874939, 2425392494800.873535, 0.646400, 87.552000
T06C02_acam, energyDAC, , Accumulator, 34684515000, 2, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T06C02_acam, energySA, , Accumulator, 34684515000, 2, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T06C02_acam, energyPC, , Accumulator, 34684515000, 2, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T06C02_acam, energyREG, , Accumulator, 34684515000, 2, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T06C02__mpe, activeCycle, , Accumulator, 34684515000, 2, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleF, , Accumulator, 34684515000, 2, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleD, , Accumulator, 34684515000, 2, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleM, , Accumulator, 34684515000, 2, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleALU, , Accumulator, 34684515000, 2, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleFPU, , Accumulator, 34684515000, 2, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T06C03_acam, energyCAM, , Accumulator, 34684515000, 2, 0, 0, 68423680000, 0, 0, 183031736721.960175, 2424593174977.965820, 0.646400, 87.552000
T06C03_acam, energyDAC, , Accumulator, 34684515000, 2, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T06C03_acam, energySA, , Accumulator, 34684515000, 2, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T06C03_acam, energyPC, , Accumulator, 34684515000, 2, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T06C03_acam, energyREG, , Accumulator, 34684515000, 2, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T06C03__mpe, activeCycle, , Accumulator, 34684515000, 2, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
