ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T28C10_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T28C10_ctrl, activeCycleD, , Accumulator, 34684515000, 9, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T28C10_ctrl, activeCycleM, , Accumulator, 34684515000, 9, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T28C10_ctrl, activeCycleALU, , Accumulator, 34684515000, 9, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T28C10_ctrl, activeCycleFPU, , Accumulator, 34684515000, 9, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T28C10_acam, energyCAM, , Accumulator, 34684515000, 9, 0, 0, 68423680000, 0, 0, 182932654899.644440, 2422883113028.896484, 0.646400, 87.552000
T28C10_acam, energyDAC, , Accumulator, 34684515000, 9, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T28C10_acam, energySA, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T28C10_acam, energyPC, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T28C10_acam, energyREG, , Accumulator, 34684515000, 9, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T28C10__mpe, activeCycle, , Accumulator, 34684515000, 9, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T28C11_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T28C11_ctrl, activeCycleD, , Accumulator, 34684515000, 9, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T28C11_ctrl, activeCycleM, , Accumulator, 34684515000, 9, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T28C11_ctrl, activeCycleALU, , Accumulator, 34684515000, 9, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T28C11_ctrl, activeCycleFPU, , Accumulator, 34684515000, 9, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T28C11_acam, energyCAM, , Accumulator, 34684515000, 9, 0, 0, 68423680000, 0, 0, 183111941210.484833, 2423515308724.080566, 0.646400, 87.552000
T28C11_acam, energyDAC, , Accumulator, 34684515000, 9, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T28C11_acam, energySA, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T28C11_acam, energyPC, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T28C11_acam, energyREG, , Accumulator, 34684515000, 9, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T28C11__mpe, activeCycle, , Accumulator, 34684515000, 9, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T28C12_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T28C12_ctrl, activeCycleD, , Accumulator, 34684515000, 9, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T28C12_ctrl, activeCycleM, , Accumulator, 34684515000, 9, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T28C12_ctrl, activeCycleALU, , Accumulator, 34684515000, 9, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T28C12_ctrl, activeCycleFPU, , Accumulator, 34684515000, 9, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T28C12_acam, energyCAM, , Accumulator, 34684515000, 9, 0, 0, 68423680000, 0, 0, 182877077686.571594, 2423014779023.923828, 0.646400, 87.552000
T28C12_acam, energyDAC, , Accumulator, 34684515000, 9, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T28C12_acam, energySA, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T28C12_acam, energyPC, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T28C12_acam, energyREG, , Accumulator, 34684515000, 9, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T28C12__mpe, activeCycle, , Accumulator, 34684515000, 9, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T28C13_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T28C13_ctrl, activeCycleD, , Accumulator, 34684515000, 9, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T28C13_ctrl, activeCycleM, , Accumulator, 34684515000, 9, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T28C13_ctrl, activeCycleALU, , Accumulator, 34684515000, 9, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T28C13_ctrl, activeCycleFPU, , Accumulator, 34684515000, 9, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T28C13_acam, energyCAM, , Accumulator, 34684515000, 9, 0, 0, 68423680000, 0, 0, 182938379516.969879, 2422927753218.609375, 0.646400, 87.552000
T28C13_acam, energyDAC, , Accumulator, 34684515000, 9, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T28C13_acam, energySA, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T28C13_acam, energyPC, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T28C13_acam, energyREG, , Accumulator, 34684515000, 9, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T28C13__mpe, activeCycle, , Accumulator, 34684515000, 9, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T28C14_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T28C14_ctrl, activeCycleD, , Accumulator, 34684515000, 9, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T28C14_ctrl, activeCycleM, , Accumulator, 34684515000, 9, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T28C14_ctrl, activeCycleALU, , Accumulator, 34684515000, 9, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T28C14_ctrl, activeCycleFPU, , Accumulator, 34684515000, 9, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T28C14_acam, energyCAM, , Accumulator, 34684515000, 9, 0, 0, 68423680000, 0, 0, 182499109733.714142, 2420478292516.537598, 0.646400, 87.552000
T28C14_acam, energyDAC, , Accumulator, 34684515000, 9, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T28C14_acam, energySA, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T28C14_acam, energyPC, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T28C14_acam, energyREG, , Accumulator, 34684515000, 9, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T28C14__mpe, activeCycle, , Accumulator, 34684515000, 9, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T28C15_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
T28C15_ctrl, activeCycleD, , Accumulator, 34684515000, 9, 34141833, 34141833, 34141833, 1, 1, 0, 0, 0, 0
T28C15_ctrl, activeCycleM, , Accumulator, 34684515000, 9, 5823186, 5823186, 5823186, 1, 1, 0, 0, 0, 0
T28C15_ctrl, activeCycleALU, , Accumulator, 34684515000, 9, 23461833, 23461833, 23461833, 1, 1, 0, 0, 0, 0
T28C15_ctrl, activeCycleFPU, , Accumulator, 34684515000, 9, 2860000, 2860000, 2860000, 1, 1, 0, 0, 0, 0
T28C15_acam, energyCAM, , Accumulator, 34684515000, 9, 0, 0, 68423680000, 0, 0, 183026118294.598145, 2423356106030.924316, 0.646400, 87.552000
T28C15_acam, energyDAC, , Accumulator, 34684515000, 9, 0, 0, 1040000, 0, 0, 47983279.331875, 2213841437.864069, 46.137769, 46.137769
T28C15_acam, energySA, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 4792319999.999999, 86261759999.999985, 18.000000, 18.000000
T28C15_acam, energyPC, , Accumulator, 34684515000, 9, 0, 0, 266240000, 0, 0, 3924910099.147916, 57861024161.071457, 14.742000, 14.742000
T28C15_acam, energyREG, , Accumulator, 34684515000, 9, 0, 0, 267280001, 0, 0, 12454276424.162323, 104266996510059347968.000000, 8.170000, 10211121216.000000
T28C15__mpe, activeCycle, , Accumulator, 34684515000, 9, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
T29_ctrl, activeCycleF, , Accumulator, 34684515000, 9, 34684515, 34684515, 34684515, 1, 1, 0, 0, 0, 0
