ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T51C02_ctrl, activeCycleF, , Accumulator, 42647810000, 16, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T51C02_ctrl, activeCycleD, , Accumulator, 42647810000, 16, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T51C02_ctrl, activeCycleM, , Accumulator, 42647810000, 16, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T51C02_ctrl, activeCycleALU, , Accumulator, 42647810000, 16, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T51C02_ctrl, activeCycleFPU, , Accumulator, 42647810000, 16, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T51C02_acam, energyCAM, , Accumulator, 42647810000, 16, 0, 0, 84213760000, 0, 0, 225672890570.995880, 2987100435903.142090, 0.646400, 87.552000
T51C02_acam, energyDAC, , Accumulator, 42647810000, 16, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T51C02_acam, energySA, , Accumulator, 42647810000, 16, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T51C02_acam, energyPC, , Accumulator, 42647810000, 16, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T51C02_acam, energyREG, , Accumulator, 42647810000, 16, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T51C02__mpe, activeCycle, , Accumulator, 42647810000, 16, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T51C03_ctrl, activeCycleF, , Accumulator, 42647810000, 16, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
