ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T06C02_ctrl, activeCycleF, , Accumulator, 42647810000, 2, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleD, , Accumulator, 42647810000, 2, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleM, , Accumulator, 42647810000, 2, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleALU, , Accumulator, 42647810000, 2, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleFPU, , Accumulator, 42647810000, 2, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T06C02_acam, energyCAM, , Accumulator, 42647810000, 2, 0, 0, 84213760000, 0, 0, 225491110445.337830, 2987073417384.354492, 0.646400, 87.552000
T06C02_acam, energyDAC, , Accumulator, 42647810000, 2, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T06C02_acam, energySA, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T06C02_acam, energyPC, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T06C02_acam, energyREG, , Accumulator, 42647810000, 2, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T06C02__mpe, activeCycle, , Accumulator, 42647810000, 2, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleF, , Accumulator, 42647810000, 2, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleD, , Accumulator, 42647810000, 2, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleM, , Accumulator, 42647810000, 2, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleALU, , Accumulator, 42647810000, 2, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleFPU, , Accumulator, 42647810000, 2, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T06C03_acam, energyCAM, , Accumulator, 42647810000, 2, 0, 0, 84213760000, 0, 0, 225108477896.008850, 2983024934351.226562, 0.646400, 87.552000
T06C03_acam, energyDAC, , Accumulator, 42647810000, 2, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T06C03_acam, energySA, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T06C03_acam, energyPC, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T06C03_acam, energyREG, , Accumulator, 42647810000, 2, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T06C03__mpe, activeCycle, , Accumulator, 42647810000, 2, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T06C04_ctrl, activeCycleF, , Accumulator, 42647810000, 2, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T06C04_ctrl, activeCycleD, , Accumulator, 42647810000, 2, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T06C04_ctrl, activeCycleM, , Accumulator, 42647810000, 2, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T06C04_ctrl, activeCycleALU, , Accumulator, 42647810000, 2, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T06C04_ctrl, activeCycleFPU, , Accumulator, 42647810000, 2, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T06C04_acam, energyCAM, , Accumulator, 42647810000, 2, 0, 0, 84213760000, 0, 0, 225868073936.661926, 2989631777647.360352, 0.646400, 87.552000
T06C04_acam, energyDAC, , Accumulator, 42647810000, 2, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T06C04_acam, energySA, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T06C04_acam, energyPC, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T06C04_acam, energyREG, , Accumulator, 42647810000, 2, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T06C04__mpe, activeCycle, , Accumulator, 42647810000, 2, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T06C05_ctrl, activeCycleF, , Accumulator, 42647810000, 2, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T06C05_ctrl, activeCycleD, , Accumulator, 42647810000, 2, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T06C05_ctrl, activeCycleM, , Accumulator, 42647810000, 2, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T06C05_ctrl, activeCycleALU, , Accumulator, 42647810000, 2, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T06C05_ctrl, activeCycleFPU, , Accumulator, 42647810000, 2, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T06C05_acam, energyCAM, , Accumulator, 42647810000, 2, 0, 0, 84213760000, 0, 0, 225286555908.002106, 2984609305198.887695, 0.646400, 87.552000
T06C05_acam, energyDAC, , Accumulator, 42647810000, 2, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T06C05_acam, energySA, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T06C05_acam, energyPC, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T06C05_acam, energyREG, , Accumulator, 42647810000, 2, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T06C05__mpe, activeCycle, , Accumulator, 42647810000, 2, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T06C06_ctrl, activeCycleF, , Accumulator, 42647810000, 2, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T06C06_ctrl, activeCycleD, , Accumulator, 42647810000, 2, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T06C06_ctrl, activeCycleM, , Accumulator, 42647810000, 2, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T06C06_ctrl, activeCycleALU, , Accumulator, 42647810000, 2, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T06C06_ctrl, activeCycleFPU, , Accumulator, 42647810000, 2, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T06C06_acam, energyCAM, , Accumulator, 42647810000, 2, 0, 0, 84213760000, 0, 0, 225601276221.696686, 2987175053531.499023, 0.646400, 87.552000
T06C06_acam, energyDAC, , Accumulator, 42647810000, 2, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T06C06_acam, energySA, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T06C06_acam, energyPC, , Accumulator, 42647810000, 2, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T06C06_acam, energyREG, , Accumulator, 42647810000, 2, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T06C06__mpe, activeCycle, , Accumulator, 42647810000, 2, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T06C07_ctrl, activeCycleF, , Accumulator, 42647810000, 2, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T06C07_ctrl, activeCycleD, , Accumulator, 42647810000, 2, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T06C07_ctrl, activeCycleM, , Accumulator, 42647810000, 2, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T06C07_ctrl, activeCycleALU, , Accumulator, 42647810000, 2, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T06C07_ctrl, activeCycleFPU, , Accumulator, 42647810000, 2, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T06C07_acam, energyCAM, , Accumulator, 42647810000, 2, 0, 0, 84213760000, 0, 0, 225990527442.574890, 2987423138878.971680, 0.646400, 87.552000
