ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T38C04_acam, energyCAM, , Accumulator, 42647810000, 12, 226092795998.774231, 2988256140650.215820, 84213760000, 0.646400, 87.552000, 0, 0, 0, 0
T38C04_acam, energyDAC, , Accumulator, 42647810000, 12, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T38C04_acam, energySA, , Accumulator, 42647810000, 12, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T38C04_acam, energyPC, , Accumulator, 42647810000, 12, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T38C04_acam, energyREG, , Accumulator, 42647810000, 12, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T38C04__mpe, activeCycle, , Accumulator, 42647810000, 12, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T38C05_ctrl, activeCycleF, , Accumulator, 42647810000, 12, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T38C05_ctrl, activeCycleD, , Accumulator, 42647810000, 12, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T38C05_ctrl, activeCycleM, , Accumulator, 42647810000, 12, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T38C05_ctrl, activeCycleALU, , Accumulator, 42647810000, 12, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T38C05_ctrl, activeCycleFPU, , Accumulator, 42647810000, 12, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T38C05_acam, energyCAM, , Accumulator, 42647810000, 12, 225587840665.958191, 2986256470553.046875, 84213760000, 0.646400, 87.552000, 0, 0, 0, 0
T38C05_acam, energyDAC, , Accumulator, 42647810000, 12, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T38C05_acam, energySA, , Accumulator, 42647810000, 12, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T38C05_acam, energyPC, , Accumulator, 42647810000, 12, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T38C05_acam, energyREG, , Accumulator, 42647810000, 12, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T38C05__mpe, activeCycle, , Accumulator, 42647810000, 12, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T38C06_ctrl, activeCycleF, , Accumulator, 42647810000, 12, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T38C06_ctrl, activeCycleD, , Accumulator, 42647810000, 12, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T38C06_ctrl, activeCycleM, , Accumulator, 42647810000, 12, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T38C06_ctrl, activeCycleALU, , Accumulator, 42647810000, 12, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T38C06_ctrl, activeCycleFPU, , Accumulator, 42647810000, 12, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T38C06_acam, energyCAM, , Accumulator, 42647810000, 12, 225896171138.872253, 2986681121375.448730, 84213760000, 0.646400, 87.552000, 0, 0, 0, 0
T38C06_acam, energyDAC, , Accumulator, 42647810000, 12, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T38C06_acam, energySA, , Accumulator, 42647810000, 12, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T38C06_acam, energyPC, , Accumulator, 42647810000, 12, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T38C06_acam, energyREG, , Accumulator, 42647810000, 12, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T38C06__mpe, activeCycle, , Accumulator, 42647810000, 12, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T38C07_ctrl, activeCycleF, , Accumulator, 42647810000, 12, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T38C07_ctrl, activeCycleD, , Accumulator, 42647810000, 12, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T38C07_ctrl, activeCycleM, , Accumulator, 42647810000, 12, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T38C07_ctrl, activeCycleALU, , Accumulator, 42647810000, 12, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T38C07_ctrl, activeCycleFPU, , Accumulator, 42647810000, 12, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T38C07_acam, energyCAM, , Accumulator, 42647810000, 12, 226271578603.454895, 2990175804582.047363, 84213760000, 0.646400, 87.552000, 0, 0, 0, 0
