ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T54C05__mpe, activeCycle, , Accumulator, 42647810000, 17, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T54C06_ctrl, activeCycleF, , Accumulator, 42647810000, 17, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T54C06_ctrl, activeCycleD, , Accumulator, 42647810000, 17, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T54C06_ctrl, activeCycleM, , Accumulator, 42647810000, 17, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T54C06_ctrl, activeCycleALU, , Accumulator, 42647810000, 17, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T54C06_ctrl, activeCycleFPU, , Accumulator, 42647810000, 17, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T54C06_acam, energyCAM, , Accumulator, 42647810000, 17, 0, 0, 84213760000, 0, 0, 226246561072.660950, 2990912747958.533691, 0.646400, 87.552000
T54C06_acam, energyDAC, , Accumulator, 42647810000, 17, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T54C06_acam, energySA, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T54C06_acam, energyPC, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T54C06_acam, energyREG, , Accumulator, 42647810000, 17, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T54C06__mpe, activeCycle, , Accumulator, 42647810000, 17, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T54C07_ctrl, activeCycleF, , Accumulator, 42647810000, 17, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T54C07_ctrl, activeCycleD, , Accumulator, 42647810000, 17, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T54C07_ctrl, activeCycleM, , Accumulator, 42647810000, 17, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T54C07_ctrl, activeCycleALU, , Accumulator, 42647810000, 17, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T54C07_ctrl, activeCycleFPU, , Accumulator, 42647810000, 17, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T54C07_acam, energyCAM, , Accumulator, 42647810000, 17, 0, 0, 84213760000, 0, 0, 225440172832.651337, 2986269829285.052734, 0.646400, 87.552000
T54C07_acam, energyDAC, , Accumulator, 42647810000, 17, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T54C07_acam, energySA, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T54C07_acam, energyPC, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T54C07_acam, energyREG, , Accumulator, 42647810000, 17, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T54C07__mpe, activeCycle, , Accumulator, 42647810000, 17, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T54C08_ctrl, activeCycleF, , Accumulator, 42647810000, 17, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T54C08_ctrl, activeCycleD, , Accumulator, 42647810000, 17, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T54C08_ctrl, activeCycleM, , Accumulator, 42647810000, 17, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T54C08_ctrl, activeCycleALU, , Accumulator, 42647810000, 17, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T54C08_ctrl, activeCycleFPU, , Accumulator, 42647810000, 17, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T54C08_acam, energyCAM, , Accumulator, 42647810000, 17, 0, 0, 84213760000, 0, 0, 225827212107.949890, 2989658531716.899414, 0.646400, 87.552000
T54C08_acam, energyDAC, , Accumulator, 42647810000, 17, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T54C08_acam, energySA, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T54C08_acam, energyPC, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T54C08_acam, energyREG, , Accumulator, 42647810000, 17, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T54C08__mpe, activeCycle, , Accumulator, 42647810000, 17, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T54C09_ctrl, activeCycleF, , Accumulator, 42647810000, 17, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T54C09_ctrl, activeCycleD, , Accumulator, 42647810000, 17, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T54C09_ctrl, activeCycleM, , Accumulator, 42647810000, 17, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T54C09_ctrl, activeCycleALU, , Accumulator, 42647810000, 17, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T54C09_ctrl, activeCycleFPU, , Accumulator, 42647810000, 17, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T54C09_acam, energyCAM, , Accumulator, 42647810000, 17, 0, 0, 84213760000, 0, 0, 226444021209.890594, 2991898823338.340820, 0.646400, 87.552000
T54C09_acam, energyDAC, , Accumulator, 42647810000, 17, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T54C09_acam, energySA, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T54C09_acam, energyPC, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T54C09_acam, energyREG, , Accumulator, 42647810000, 17, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T54C09__mpe, activeCycle, , Accumulator, 42647810000, 17, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T54C10_ctrl, activeCycleF, , Accumulator, 42647810000, 17, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
T54C10_ctrl, activeCycleD, , Accumulator, 42647810000, 17, 41977769, 41977769, 41977769, 1, 1, 0, 0, 0, 0
T54C10_ctrl, activeCycleM, , Accumulator, 42647810000, 17, 7150545, 7150545, 7150545, 1, 1, 0, 0, 0, 0
T54C10_ctrl, activeCycleALU, , Accumulator, 42647810000, 17, 28837768, 28837768, 28837768, 1, 1, 0, 0, 0, 0
T54C10_ctrl, activeCycleFPU, , Accumulator, 42647810000, 17, 3520000, 3520000, 3520000, 1, 1, 0, 0, 0, 0
T54C10_acam, energyCAM, , Accumulator, 42647810000, 17, 0, 0, 84213760000, 0, 0, 225780518147.512848, 2988947445307.555664, 0.646400, 87.552000
T54C10_acam, energyDAC, , Accumulator, 42647810000, 17, 0, 0, 1280000, 0, 0, 59056343.793226, 2724727923.536067, 46.137769, 46.137769
T54C10_acam, energySA, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 5898239999.999999, 106168319999.999985, 18.000000, 18.000000
T54C10_acam, energyPC, , Accumulator, 42647810000, 17, 0, 0, 327680000, 0, 0, 4830658568.148846, 71213568154.878204, 14.742000, 14.742000
T54C10_acam, energyREG, , Accumulator, 42647810000, 17, 0, 0, 328960001, 0, 0, 15316321676.881863, 157640963571877281792.000000, 8.170000, 12555515263.999998
T54C10__mpe, activeCycle, , Accumulator, 42647810000, 17, 1940000, 1940000, 1940000, 1, 1, 0, 0, 0, 0
T54C11_ctrl, activeCycleF, , Accumulator, 42647810000, 17, 42647810, 42647810, 42647810, 1, 1, 0, 0, 0, 0
