ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T47C15_ctrl, activeCycleF, , Accumulator, 25409410000, 15, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T47C15_ctrl, activeCycleD, , Accumulator, 25409410000, 15, 25012749, 25012749, 25012749, 1, 1, 0, 0, 0, 0
T47C15_ctrl, activeCycleM, , Accumulator, 25409410000, 15, 4277165, 4277165, 4277165, 1, 1, 0, 0, 0, 0
T47C15_ctrl, activeCycleALU, , Accumulator, 25409410000, 15, 17202748, 17202748, 17202748, 1, 1, 0, 0, 0, 0
T47C15_ctrl, activeCycleFPU, , Accumulator, 25409410000, 15, 2090000, 2090000, 2090000, 1, 1, 0, 0, 0, 0
T47C15_acam, energyCAM, , Accumulator, 25409410000, 15, 0, 0, 50001920000, 0, 0, 132385157811.458282, 1766687863371.934082, 0.646400, 87.552000
T47C15_acam, energyDAC, , Accumulator, 25409410000, 15, 0, 0, 760000, 0, 0, 35064704.126966, 1617807204.580073, 46.137769, 46.137769
T47C15_acam, energySA, , Accumulator, 25409410000, 15, 0, 0, 194560000, 0, 0, 3502080000.000000, 63037439999.999992, 18.000000, 18.000000
T47C15_acam, energyPC, , Accumulator, 25409410000, 15, 0, 0, 194560000, 0, 0, 2868203531.765103, 42283056270.446457, 14.742000, 14.742000
T47C15_acam, energyREG, , Accumulator, 25409410000, 15, 0, 0, 195320001, 0, 0, 9119759106.712368, 55958333645295640576.000000, 8.170000, 7480530303.999998
T47C15__mpe, activeCycle, , Accumulator, 25409410000, 15, 1160000, 1160000, 1160000, 1, 1, 0, 0, 0, 0
T48_ctrl, activeCycleF, , Accumulator, 25409410000, 15, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T48_ctrl, activeCycleD, , Accumulator, 25409410000, 15, 20567750, 20567750, 20567750, 1, 1, 0, 0, 0, 0
T48_ctrl, activeCycleM, , Accumulator, 25409410000, 15, 11312065, 17392065, 8272065, 1, 2, 0, 0, 0, 0
T48_ctrl, activeCycleALU, , Accumulator, 25409410000, 15, 20367649, 20367649, 20367649, 1, 1, 0, 0, 0, 0
T48_ctrl, activeCycleFPU, , Accumulator, 25409410000, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0
T48C00_ctrl, activeCycleF, , Accumulator, 25409410000, 15, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T48C00_ctrl, activeCycleD, , Accumulator, 25409410000, 15, 25012749, 25012749, 25012749, 1, 1, 0, 0, 0, 0
T48C00_ctrl, activeCycleM, , Accumulator, 25409410000, 15, 4277165, 4277165, 4277165, 1, 1, 0, 0, 0, 0
T48C00_ctrl, activeCycleALU, , Accumulator, 25409410000, 15, 17202748, 17202748, 17202748, 1, 1, 0, 0, 0, 0
T48C00_ctrl, activeCycleFPU, , Accumulator, 25409410000, 15, 2090000, 2090000, 2090000, 1, 1, 0, 0, 0, 0
T48C00_acam, energyCAM, , Accumulator, 25409410000, 15, 0, 0, 50001920000, 0, 0, 132370205423.239990, 1764637377043.098633, 0.646400, 87.552000
T48C00_acam, energyDAC, , Accumulator, 25409410000, 15, 0, 0, 760000, 0, 0, 35064704.126966, 1617807204.580073, 46.137769, 46.137769
T48C00_acam, energySA, , Accumulator, 25409410000, 15, 0, 0, 194560000, 0, 0, 3502080000.000000, 63037439999.999992, 18.000000, 18.000000
T48C00_acam, energyPC, , Accumulator, 25409410000, 15, 0, 0, 194560000, 0, 0, 2868203531.765103, 42283056270.446457, 14.742000, 14.742000
T48C00_acam, energyREG, , Accumulator, 25409410000, 15, 0, 0, 195320001, 0, 0, 9119759106.712368, 55958333645295640576.000000, 8.170000, 7480530303.999998
T48C00__mpe, activeCycle, , Accumulator, 25409410000, 15, 1160000, 1160000, 1160000, 1, 1, 0, 0, 0, 0
T48C01_ctrl, activeCycleF, , Accumulator, 25409410000, 15, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T48C01_ctrl, activeCycleD, , Accumulator, 25409410000, 15, 25012749, 25012749, 25012749, 1, 1, 0, 0, 0, 0
T48C01_ctrl, activeCycleM, , Accumulator, 25409410000, 15, 4277165, 4277165, 4277165, 1, 1, 0, 0, 0, 0
T48C01_ctrl, activeCycleALU, , Accumulator, 25409410000, 15, 17202748, 17202748, 17202748, 1, 1, 0, 0, 0, 0
T48C01_ctrl, activeCycleFPU, , Accumulator, 25409410000, 15, 2090000, 2090000, 2090000, 1, 1, 0, 0, 0, 0
T48C01_acam, energyCAM, , Accumulator, 25409410000, 15, 0, 0, 50001920000, 0, 0, 132345360531.011032, 1766529733604.047852, 0.646400, 87.552000
T48C01_acam, energyDAC, , Accumulator, 25409410000, 15, 0, 0, 760000, 0, 0, 35064704.126966, 1617807204.580073, 46.137769, 46.137769
T48C01_acam, energySA, , Accumulator, 25409410000, 15, 0, 0, 194560000, 0, 0, 3502080000.000000, 63037439999.999992, 18.000000, 18.000000
T48C01_acam, energyPC, , Accumulator, 25409410000, 15, 0, 0, 194560000, 0, 0, 2868203531.765103, 42283056270.446457, 14.742000, 14.742000
T48C01_acam, energyREG, , Accumulator, 25409410000, 15, 0, 0, 195320001, 0, 0, 9119759106.712368, 55958333645295640576.000000, 8.170000, 7480530303.999998
T48C01__mpe, activeCycle, , Accumulator, 25409410000, 15, 1160000, 1160000, 1160000, 1, 1, 0, 0, 0, 0
T48C02_ctrl, activeCycleF, , Accumulator, 25409410000, 15, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T48C02_ctrl, activeCycleD, , Accumulator, 25409410000, 15, 25012749, 25012749, 25012749, 1, 1, 0, 0, 0, 0
T48C02_ctrl, activeCycleM, , Accumulator, 25409410000, 15, 4277165, 4277165, 4277165, 1, 1, 0, 0, 0, 0
T48C02_ctrl, activeCycleALU, , Accumulator, 25409410000, 15, 17202748, 17202748, 17202748, 1, 1, 0, 0, 0, 0
T48C02_ctrl, activeCycleFPU, , Accumulator, 25409410000, 15, 2090000, 2090000, 2090000, 1, 1, 0, 0, 0, 0
T48C02_acam, energyCAM, , Accumulator, 25409410000, 15, 0, 0, 50001920000, 0, 0, 132303617176.953293, 1764353229691.667236, 0.646400, 87.552000
T48C02_acam, energyDAC, , Accumulator, 25409410000, 15, 0, 0, 760000, 0, 0, 35064704.126966, 1617807204.580073, 46.137769, 46.137769
