ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T09C05_acam, energyCAM, , Accumulator, 25409410000, 3, 133524996208.224503, 1770305899426.839355, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T09C05_acam, energyDAC, , Accumulator, 25409410000, 3, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T09C05_acam, energySA, , Accumulator, 25409410000, 3, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T09C05_acam, energyPC, , Accumulator, 25409410000, 3, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T09C05_acam, energyREG, , Accumulator, 25409410000, 3, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T09C05__mpe, activeCycle, , Accumulator, 25409410000, 3, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T09C06_ctrl, activeCycleF, , Accumulator, 25409410000, 3, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T09C06_ctrl, activeCycleD, , Accumulator, 25409410000, 3, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T09C06_ctrl, activeCycleM, , Accumulator, 25409410000, 3, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T09C06_ctrl, activeCycleALU, , Accumulator, 25409410000, 3, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T09C06_ctrl, activeCycleFPU, , Accumulator, 25409410000, 3, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T09C06_acam, energyCAM, , Accumulator, 25409410000, 3, 132016369026.345718, 1764166839701.248535, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T09C06_acam, energyDAC, , Accumulator, 25409410000, 3, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T09C06_acam, energySA, , Accumulator, 25409410000, 3, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T09C06_acam, energyPC, , Accumulator, 25409410000, 3, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T09C06_acam, energyREG, , Accumulator, 25409410000, 3, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T09C06__mpe, activeCycle, , Accumulator, 25409410000, 3, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T09C07_ctrl, activeCycleF, , Accumulator, 25409410000, 3, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T09C07_ctrl, activeCycleD, , Accumulator, 25409410000, 3, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T09C07_ctrl, activeCycleM, , Accumulator, 25409410000, 3, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T09C07_ctrl, activeCycleALU, , Accumulator, 25409410000, 3, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T09C07_ctrl, activeCycleFPU, , Accumulator, 25409410000, 3, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T09C07_acam, energyCAM, , Accumulator, 25409410000, 3, 131795631351.103394, 1763549577993.381348, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T09C07_acam, energyDAC, , Accumulator, 25409410000, 3, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T09C07_acam, energySA, , Accumulator, 25409410000, 3, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T09C07_acam, energyPC, , Accumulator, 25409410000, 3, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T09C07_acam, energyREG, , Accumulator, 25409410000, 3, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T09C07__mpe, activeCycle, , Accumulator, 25409410000, 3, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T09C08_ctrl, activeCycleF, , Accumulator, 25409410000, 3, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T09C08_ctrl, activeCycleD, , Accumulator, 25409410000, 3, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T09C08_ctrl, activeCycleM, , Accumulator, 25409410000, 3, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T09C08_ctrl, activeCycleALU, , Accumulator, 25409410000, 3, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T09C08_ctrl, activeCycleFPU, , Accumulator, 25409410000, 3, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T09C08_acam, energyCAM, , Accumulator, 25409410000, 3, 132626100722.168381, 1767047017808.256104, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T09C08_acam, energyDAC, , Accumulator, 25409410000, 3, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T09C08_acam, energySA, , Accumulator, 25409410000, 3, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T09C08_acam, energyPC, , Accumulator, 25409410000, 3, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T09C08_acam, energyREG, , Accumulator, 25409410000, 3, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T09C08__mpe, activeCycle, , Accumulator, 25409410000, 3, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T09C09_ctrl, activeCycleF, , Accumulator, 25409410000, 3, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T09C09_ctrl, activeCycleD, , Accumulator, 25409410000, 3, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T09C09_ctrl, activeCycleM, , Accumulator, 25409410000, 3, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T09C09_ctrl, activeCycleALU, , Accumulator, 25409410000, 3, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T09C09_ctrl, activeCycleFPU, , Accumulator, 25409410000, 3, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T09C09_acam, energyCAM, , Accumulator, 25409410000, 3, 131769239391.581802, 1763080281877.080566, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T09C09_acam, energyDAC, , Accumulator, 25409410000, 3, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T09C09_acam, energySA, , Accumulator, 25409410000, 3, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T09C09_acam, energyPC, , Accumulator, 25409410000, 3, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T09C09_acam, energyREG, , Accumulator, 25409410000, 3, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T09C09__mpe, activeCycle, , Accumulator, 25409410000, 3, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T09C10_ctrl, activeCycleF, , Accumulator, 25409410000, 3, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T09C10_ctrl, activeCycleD, , Accumulator, 25409410000, 3, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T09C10_ctrl, activeCycleM, , Accumulator, 25409410000, 3, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T09C10_ctrl, activeCycleALU, , Accumulator, 25409410000, 3, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T09C10_ctrl, activeCycleFPU, , Accumulator, 25409410000, 3, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T09C10_acam, energyCAM, , Accumulator, 25409410000, 3, 132858657744.355103, 1767184347590.613525, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T09C10_acam, energyDAC, , Accumulator, 25409410000, 3, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T09C10_acam, energySA, , Accumulator, 25409410000, 3, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T09C10_acam, energyPC, , Accumulator, 25409410000, 3, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T09C10_acam, energyREG, , Accumulator, 25409410000, 3, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T09C10__mpe, activeCycle, , Accumulator, 25409410000, 3, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T09C11_ctrl, activeCycleF, , Accumulator, 25409410000, 3, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T09C11_ctrl, activeCycleD, , Accumulator, 25409410000, 3, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
