ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T06C02_ctrl, activeCycleF, , Accumulator, 25409410000, 2, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleD, , Accumulator, 25409410000, 2, 25012749, 25012749, 25012749, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleM, , Accumulator, 25409410000, 2, 4277165, 4277165, 4277165, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleALU, , Accumulator, 25409410000, 2, 17202748, 17202748, 17202748, 1, 1, 0, 0, 0, 0
T06C02_ctrl, activeCycleFPU, , Accumulator, 25409410000, 2, 2090000, 2090000, 2090000, 1, 1, 0, 0, 0, 0
T06C02_acam, energyCAM, , Accumulator, 25409410000, 2, 0, 0, 50001920000, 0, 0, 132147599546.316315, 1764262145469.287354, 0.646400, 87.552000
T06C02_acam, energyDAC, , Accumulator, 25409410000, 2, 0, 0, 760000, 0, 0, 35064704.126966, 1617807204.580073, 46.137769, 46.137769
T06C02_acam, energySA, , Accumulator, 25409410000, 2, 0, 0, 194560000, 0, 0, 3502080000.000000, 63037439999.999992, 18.000000, 18.000000
T06C02_acam, energyPC, , Accumulator, 25409410000, 2, 0, 0, 194560000, 0, 0, 2868203531.765103, 42283056270.446457, 14.742000, 14.742000
T06C02_acam, energyREG, , Accumulator, 25409410000, 2, 0, 0, 195320001, 0, 0, 9119759106.712368, 55958333645295640576.000000, 8.170000, 7480530303.999998
T06C02__mpe, activeCycle, , Accumulator, 25409410000, 2, 1160000, 1160000, 1160000, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleF, , Accumulator, 25409410000, 2, 25409410, 25409410, 25409410, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleD, , Accumulator, 25409410000, 2, 25012749, 25012749, 25012749, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleM, , Accumulator, 25409410000, 2, 4277165, 4277165, 4277165, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleALU, , Accumulator, 25409410000, 2, 17202748, 17202748, 17202748, 1, 1, 0, 0, 0, 0
T06C03_ctrl, activeCycleFPU, , Accumulator, 25409410000, 2, 2090000, 2090000, 2090000, 1, 1, 0, 0, 0, 0
T06C03_acam, energyCAM, , Accumulator, 25409410000, 2, 0, 0, 50001920000, 0, 0, 132624193339.989105, 1765955190028.713135, 0.646400, 87.552000
T06C03_acam, energyDAC, , Accumulator, 25409410000, 2, 0, 0, 760000, 0, 0, 35064704.126966, 1617807204.580073, 46.137769, 46.137769
T06C03_acam, energySA, , Accumulator, 25409410000, 2, 0, 0, 194560000, 0, 0, 3502080000.000000, 63037439999.999992, 18.000000, 18.000000
T06C03_acam, energyPC, , Accumulator, 25409410000, 2, 0, 0, 194560000, 0, 0, 2868203531.765103, 42283056270.446457, 14.742000, 14.742000
