ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T02C14_acam, energyCAM, , Accumulator, 104921410000, 1, 560499205485.088501, 7391162350905.100586, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T02C14_acam, energyDAC, , Accumulator, 104921410000, 1, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T02C14_acam, energySA, , Accumulator, 104921410000, 1, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T02C14_acam, energyPC, , Accumulator, 104921410000, 1, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T02C14_acam, energyREG, , Accumulator, 104921410000, 1, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T02C14__mpe, activeCycle, , Accumulator, 104921410000, 1, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T02C15_ctrl, activeCycleF, , Accumulator, 104921410000, 1, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T02C15_ctrl, activeCycleD, , Accumulator, 104921410000, 1, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T02C15_ctrl, activeCycleM, , Accumulator, 104921410000, 1, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T02C15_ctrl, activeCycleALU, , Accumulator, 104921410000, 1, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T02C15_ctrl, activeCycleFPU, , Accumulator, 104921410000, 1, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T02C15_acam, energyCAM, , Accumulator, 104921410000, 1, 561191714492.306763, 7395703437839.358398, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T02C15_acam, energyDAC, , Accumulator, 104921410000, 1, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T02C15_acam, energySA, , Accumulator, 104921410000, 1, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T02C15_acam, energyPC, , Accumulator, 104921410000, 1, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T02C15_acam, energyREG, , Accumulator, 104921410000, 1, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T02C15__mpe, activeCycle, , Accumulator, 104921410000, 1, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T03_ctrl, activeCycleF, , Accumulator, 104921410000, 1, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T03_ctrl, activeCycleD, , Accumulator, 104921410000, 1, 0, 0, 84897350, 0, 0, 84897350, 84897350, 1, 1
T03_ctrl, activeCycleM, , Accumulator, 104921410000, 1, 0, 0, 34254465, 0, 0, 46894465, 72174465, 1, 2
T03_ctrl, activeCycleALU, , Accumulator, 104921410000, 1, 0, 0, 84097249, 0, 0, 84097249, 84097249, 1, 1
