ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T12C09_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C09_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C09_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C09_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C09_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C09_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 559400578252.707764, 7387139191765.515625, 0.646400, 87.552000
T12C09_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C09_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C09_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C09_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C09__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T12C10_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C10_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C10_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C10_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C10_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C10_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 559586135657.260620, 7386853414981.681641, 0.646400, 87.552000
T12C10_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C10_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C10_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C10_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C10__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T12C11_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C11_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C11_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C11_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C11_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C11_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 558014043258.617676, 7374273268538.140625, 0.646400, 87.552000
T12C11_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C11_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C11_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C11_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C11__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T12C12_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C12_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C12_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C12_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C12_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C12_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 558023943691.289185, 7378639710439.086914, 0.646400, 87.552000
T12C12_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C12_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C12_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C12_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C12__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T12C13_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C13_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C13_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C13_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C13_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C13_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 558773105210.120361, 7384822088384.864258, 0.646400, 87.552000
T12C13_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C13_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C13_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C13_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C13__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T12C14_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C14_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C14_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C14_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C14_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C14_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 558876268321.705444, 7382828157737.384766, 0.646400, 87.552000
T12C14_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C14_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C14_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C14_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C14__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T12C15_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T12C15_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T12C15_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T12C15_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T12C15_ctrl, activeCycleFPU, , Accumulator, 104921410000, 4, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T12C15_acam, energyCAM, , Accumulator, 104921410000, 4, 0, 0, 207902720000, 0, 0, 560456853541.117432, 7390013721218.559570, 0.646400, 87.552000
T12C15_acam, energyDAC, , Accumulator, 104921410000, 4, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T12C15_acam, energySA, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T12C15_acam, energyPC, , Accumulator, 104921410000, 4, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T12C15_acam, energyREG, , Accumulator, 104921410000, 4, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T12C15__mpe, activeCycle, , Accumulator, 104921410000, 4, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T13_ctrl, activeCycleF, , Accumulator, 104921410000, 4, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T13_ctrl, activeCycleD, , Accumulator, 104921410000, 4, 84897350, 84897350, 84897350, 1, 1, 0, 0, 0, 0
T13_ctrl, activeCycleM, , Accumulator, 104921410000, 4, 46894465, 72174465, 34254465, 1, 2, 0, 0, 0, 0
T13_ctrl, activeCycleALU, , Accumulator, 104921410000, 4, 84097249, 84097249, 84097249, 1, 1, 0, 0, 0, 0
