ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T35C01_ctrl, activeCycleF, , Accumulator, 104921410000, 11, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleD, , Accumulator, 104921410000, 11, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleM, , Accumulator, 104921410000, 11, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleALU, , Accumulator, 104921410000, 11, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleFPU, , Accumulator, 104921410000, 11, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T35C01_acam, energyCAM, , Accumulator, 104921410000, 11, 0, 0, 207902720000, 0, 0, 560337232916.524536, 7389731456820.710938, 0.646400, 87.552000
T35C01_acam, energyDAC, , Accumulator, 104921410000, 11, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T35C01_acam, energySA, , Accumulator, 104921410000, 11, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T35C01_acam, energyPC, , Accumulator, 104921410000, 11, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T35C01_acam, energyREG, , Accumulator, 104921410000, 11, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T35C01__mpe, activeCycle, , Accumulator, 104921410000, 11, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleF, , Accumulator, 104921410000, 11, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleD, , Accumulator, 104921410000, 11, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleM, , Accumulator, 104921410000, 11, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleALU, , Accumulator, 104921410000, 11, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
