ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T31C13__mpe, activeCycle, , Accumulator, 104921410000, 10, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T31C14_ctrl, activeCycleF, , Accumulator, 104921410000, 10, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T31C14_ctrl, activeCycleD, , Accumulator, 104921410000, 10, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T31C14_ctrl, activeCycleM, , Accumulator, 104921410000, 10, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T31C14_ctrl, activeCycleALU, , Accumulator, 104921410000, 10, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T31C14_ctrl, activeCycleFPU, , Accumulator, 104921410000, 10, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T31C14_acam, energyCAM, , Accumulator, 104921410000, 10, 0, 0, 207902720000, 0, 0, 560975310688.645386, 7395317954703.276367, 0.646400, 87.552000
T31C14_acam, energyDAC, , Accumulator, 104921410000, 10, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T31C14_acam, energySA, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T31C14_acam, energyPC, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T31C14_acam, energyREG, , Accumulator, 104921410000, 10, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T31C14__mpe, activeCycle, , Accumulator, 104921410000, 10, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T31C15_ctrl, activeCycleF, , Accumulator, 104921410000, 10, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T31C15_ctrl, activeCycleD, , Accumulator, 104921410000, 10, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T31C15_ctrl, activeCycleM, , Accumulator, 104921410000, 10, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T31C15_ctrl, activeCycleALU, , Accumulator, 104921410000, 10, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T31C15_ctrl, activeCycleFPU, , Accumulator, 104921410000, 10, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T31C15_acam, energyCAM, , Accumulator, 104921410000, 10, 0, 0, 207902720000, 0, 0, 558628557444.091187, 7380348048499.335938, 0.646400, 87.552000
T31C15_acam, energyDAC, , Accumulator, 104921410000, 10, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T31C15_acam, energySA, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T31C15_acam, energyPC, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T31C15_acam, energyREG, , Accumulator, 104921410000, 10, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T31C15__mpe, activeCycle, , Accumulator, 104921410000, 10, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T32_ctrl, activeCycleF, , Accumulator, 104921410000, 10, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T32_ctrl, activeCycleD, , Accumulator, 104921410000, 10, 84897350, 84897350, 84897350, 1, 1, 0, 0, 0, 0
T32_ctrl, activeCycleM, , Accumulator, 104921410000, 10, 46894465, 72174465, 34254465, 1, 2, 0, 0, 0, 0
T32_ctrl, activeCycleALU, , Accumulator, 104921410000, 10, 84097249, 84097249, 84097249, 1, 1, 0, 0, 0, 0
T32_ctrl, activeCycleFPU, , Accumulator, 104921410000, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0
T32C00_ctrl, activeCycleF, , Accumulator, 104921410000, 10, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T32C00_ctrl, activeCycleD, , Accumulator, 104921410000, 10, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T32C00_ctrl, activeCycleM, , Accumulator, 104921410000, 10, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T32C00_ctrl, activeCycleALU, , Accumulator, 104921410000, 10, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T32C00_ctrl, activeCycleFPU, , Accumulator, 104921410000, 10, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T32C00_acam, energyCAM, , Accumulator, 104921410000, 10, 0, 0, 207902720000, 0, 0, 559530912843.572998, 7385469298053.649414, 0.646400, 87.552000
T32C00_acam, energyDAC, , Accumulator, 104921410000, 10, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T32C00_acam, energySA, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T32C00_acam, energyPC, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T32C00_acam, energyREG, , Accumulator, 104921410000, 10, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T32C00__mpe, activeCycle, , Accumulator, 104921410000, 10, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T32C01_ctrl, activeCycleF, , Accumulator, 104921410000, 10, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T32C01_ctrl, activeCycleD, , Accumulator, 104921410000, 10, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T32C01_ctrl, activeCycleM, , Accumulator, 104921410000, 10, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T32C01_ctrl, activeCycleALU, , Accumulator, 104921410000, 10, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T32C01_ctrl, activeCycleFPU, , Accumulator, 104921410000, 10, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T32C01_acam, energyCAM, , Accumulator, 104921410000, 10, 0, 0, 207902720000, 0, 0, 558483063682.101929, 7382967676367.423828, 0.646400, 87.552000
T32C01_acam, energyDAC, , Accumulator, 104921410000, 10, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T32C01_acam, energySA, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T32C01_acam, energyPC, , Accumulator, 104921410000, 10, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T32C01_acam, energyREG, , Accumulator, 104921410000, 10, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T32C01__mpe, activeCycle, , Accumulator, 104921410000, 10, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T32C02_ctrl, activeCycleF, , Accumulator, 104921410000, 10, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T32C02_ctrl, activeCycleD, , Accumulator, 104921410000, 10, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T32C02_ctrl, activeCycleM, , Accumulator, 104921410000, 10, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T32C02_ctrl, activeCycleALU, , Accumulator, 104921410000, 10, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T32C02_ctrl, activeCycleFPU, , Accumulator, 104921410000, 10, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
