ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
Node_ctrl, activeCycleF, , Accumulator, 104921410000, 0, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
Node_ctrl, activeCycleD, , Accumulator, 104921410000, 0, 86635331, 86635331, 86635331, 1, 1, 0, 0, 0, 0
Node_ctrl, activeCycleM, , Accumulator, 104921410000, 0, 23046386, 24626386, 22256386, 1, 2, 0, 0, 0, 0
Node_ctrl, activeCycleALU, , Accumulator, 104921410000, 0, 85055129, 85055129, 85055129, 1, 1, 0, 0, 0, 0
Node_ctrl, activeCycleFPU, , Accumulator, 104921410000, 0, 1580000, 1580000, 1580000, 1, 1, 0, 0, 0, 0
Router0, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router0, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router1, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router1, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router2, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router2, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router3, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router3, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router4, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router4, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router5, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router5, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router6, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router6, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router7, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router7, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router8, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router8, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router9, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router9, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router10, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router10, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router11, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router11, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router12, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router12, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router13, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router13, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router14, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router14, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
Router15, activeCycleFPU, , Accumulator, 104921410000, 0, 3160000, 3160000, 3160000, 1, 1, 0, 0, 0, 0
Router15, activeCycleMUX, , Accumulator, 104921410000, 0, 400, 400, 400, 1, 1, 0, 0, 0, 0
