ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T44C11_acam, energyCAM, , Accumulator, 104921410000, 14, 558587503109.822266, 7381402145880.551758, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T44C11_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T44C11_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T44C11_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T44C11_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T44C11__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T44C12_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T44C12_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T44C12_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T44C12_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T44C12_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T44C12_acam, energyCAM, , Accumulator, 104921410000, 14, 558946804043.595337, 7384020353155.915039, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T44C12_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T44C12_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T44C12_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T44C12_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T44C12__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T44C13_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T44C13_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T44C13_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T44C13_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T44C13_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T44C13_acam, energyCAM, , Accumulator, 104921410000, 14, 560245312227.214111, 7388420178475.548828, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T44C13_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T44C13_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T44C13_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T44C13_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T44C13__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T44C14_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T44C14_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T44C14_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T44C14_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T44C14_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T44C14_acam, energyCAM, , Accumulator, 104921410000, 14, 559725315307.455811, 7383740283847.046875, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T44C14_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T44C14_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T44C14_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T44C14_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T44C14__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T44C15_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T44C15_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T44C15_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T44C15_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T44C15_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T44C15_acam, energyCAM, , Accumulator, 104921410000, 14, 559628971866.379028, 7384480938561.758789, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T44C15_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T44C15_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T44C15_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T44C15_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T44C15__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T45_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 84897350, 0, 0, 84897350, 84897350, 1, 1
T45_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 34254465, 0, 0, 46894465, 72174465, 1, 2
T45_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 84097249, 0, 0, 84097249, 84097249, 1, 1
T45_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0
T45C00_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45C00_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T45C00_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T45C00_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T45C00_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T45C00_acam, energyCAM, , Accumulator, 104921410000, 14, 561199238543.165771, 7392815046593.997070, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T45C00_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T45C00_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T45C00_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T45C00_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T45C00__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T45C01_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45C01_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T45C01_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T45C01_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T45C01_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T45C01_acam, energyCAM, , Accumulator, 104921410000, 14, 561346558348.864746, 7394193161475.759766, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T45C01_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T45C01_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T45C01_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T45C01_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T45C01__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T45C02_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45C02_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T45C02_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T45C02_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T45C02_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T45C02_acam, energyCAM, , Accumulator, 104921410000, 14, 560640167106.835693, 7392723317567.384766, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T45C02_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T45C02_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T45C02_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T45C02_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T45C02__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T45C03_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45C03_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T45C03_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T45C03_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T45C03_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T45C03_acam, energyCAM, , Accumulator, 104921410000, 14, 557735508505.190796, 7377734912168.495117, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T45C03_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T45C03_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T45C03_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T45C03_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T45C03__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T45C04_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45C04_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T45C04_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T45C04_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T45C04_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T45C04_acam, energyCAM, , Accumulator, 104921410000, 14, 559173152608.819336, 7384897225955.377930, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T45C04_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
T45C04_acam, energySA, , Accumulator, 104921410000, 14, 14561279999.999998, 262103039999.999969, 808960000, 18.000000, 18.000000, 0, 0, 0, 0
T45C04_acam, energyPC, , Accumulator, 104921410000, 14, 11925688364.020117, 175808499092.378204, 808960000, 14.742000, 14.742000, 0, 0, 0, 0
T45C04_acam, energyREG, , Accumulator, 104921410000, 14, 37704603953.294334, 954121863925148942336.000000, 812120001, 8.170000, 30888863104.000000, 0, 0, 0, 0
T45C04__mpe, activeCycle, , Accumulator, 104921410000, 14, 0, 0, 4760000, 0, 0, 4760000, 4760000, 1, 1
T45C05_ctrl, activeCycleF, , Accumulator, 104921410000, 14, 0, 0, 104921410, 0, 0, 104921410, 104921410, 1, 1
T45C05_ctrl, activeCycleD, , Accumulator, 104921410000, 14, 0, 0, 103272249, 0, 0, 103272249, 103272249, 1, 1
T45C05_ctrl, activeCycleM, , Accumulator, 104921410000, 14, 0, 0, 17529665, 0, 0, 17529665, 17529665, 1, 1
T45C05_ctrl, activeCycleALU, , Accumulator, 104921410000, 14, 0, 0, 70862248, 0, 0, 70862248, 70862248, 1, 1
T45C05_ctrl, activeCycleFPU, , Accumulator, 104921410000, 14, 0, 0, 8690000, 0, 0, 8690000, 8690000, 1, 1
T45C05_acam, energyCAM, , Accumulator, 104921410000, 14, 560052450031.420532, 7390192270761.528320, 207902720000, 0.646400, 87.552000, 0, 0, 0, 0
T45C05_acam, energyDAC, , Accumulator, 104921410000, 14, 145795348.731503, 6726672061.300043, 3160000, 46.137769, 46.137769, 0, 0, 0, 0
