ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T15C12_acam, energyCAM, , Accumulator, 13497115000, 5, 69805307057.589218, 928721061495.936401, 26316800000, 0.646400, 87.552000, 0, 0, 0, 0
T15C12_acam, energyDAC, , Accumulator, 13497115000, 5, 18455107.434941, 851477476.084525, 400000, 46.137769, 46.137769, 0, 0, 0, 0
T15C12_acam, energySA, , Accumulator, 13497115000, 5, 1843200000.000000, 33177599999.999996, 102400000, 18.000000, 18.000000, 0, 0, 0, 0
T15C12_acam, energyPC, , Accumulator, 13497115000, 5, 1509580802.272916, 22254240198.585648, 102400000, 14.742000, 14.742000, 0, 0, 0, 0
T15C12_acam, energyREG, , Accumulator, 13497115000, 5, 4836302654.692507, 15789104824341880832.000000, 102800001, 8.170000, 3973550655.999999, 0, 0, 0, 0
T15C12__mpe, activeCycle, , Accumulator, 13497115000, 5, 0, 0, 620000, 0, 0, 620000, 620000, 1, 1
T15C13_ctrl, activeCycleF, , Accumulator, 13497115000, 5, 0, 0, 13497115, 0, 0, 13497115, 13497115, 1, 1
T15C13_ctrl, activeCycleD, , Accumulator, 13497115000, 5, 0, 0, 13285893, 0, 0, 13285893, 13285893, 1, 1
T15C13_ctrl, activeCycleM, , Accumulator, 13497115000, 5, 0, 0, 2291726, 0, 0, 2291726, 2291726, 1, 1
T15C13_ctrl, activeCycleALU, , Accumulator, 13497115000, 5, 0, 0, 9165893, 0, 0, 9165893, 9165893, 1, 1
T15C13_ctrl, activeCycleFPU, , Accumulator, 13497115000, 5, 0, 0, 1100000, 0, 0, 1100000, 1100000, 1, 1
T15C13_acam, energyCAM, , Accumulator, 13497115000, 5, 70144532036.214569, 930548437648.103149, 26316800000, 0.646400, 87.552000, 0, 0, 0, 0
T15C13_acam, energyDAC, , Accumulator, 13497115000, 5, 18455107.434941, 851477476.084525, 400000, 46.137769, 46.137769, 0, 0, 0, 0
T15C13_acam, energySA, , Accumulator, 13497115000, 5, 1843200000.000000, 33177599999.999996, 102400000, 18.000000, 18.000000, 0, 0, 0, 0
T15C13_acam, energyPC, , Accumulator, 13497115000, 5, 1509580802.272916, 22254240198.585648, 102400000, 14.742000, 14.742000, 0, 0, 0, 0
T15C13_acam, energyREG, , Accumulator, 13497115000, 5, 4836302654.692507, 15789104824341880832.000000, 102800001, 8.170000, 3973550655.999999, 0, 0, 0, 0
T15C13__mpe, activeCycle, , Accumulator, 13497115000, 5, 0, 0, 620000, 0, 0, 620000, 620000, 1, 1
T15C14_ctrl, activeCycleF, , Accumulator, 13497115000, 5, 0, 0, 13497115, 0, 0, 13497115, 13497115, 1, 1
T15C14_ctrl, activeCycleD, , Accumulator, 13497115000, 5, 0, 0, 13285893, 0, 0, 13285893, 13285893, 1, 1
T15C14_ctrl, activeCycleM, , Accumulator, 13497115000, 5, 0, 0, 2291726, 0, 0, 2291726, 2291726, 1, 1
T15C14_ctrl, activeCycleALU, , Accumulator, 13497115000, 5, 0, 0, 9165893, 0, 0, 9165893, 9165893, 1, 1
T15C14_ctrl, activeCycleFPU, , Accumulator, 13497115000, 5, 0, 0, 1100000, 0, 0, 1100000, 1100000, 1, 1
T15C14_acam, energyCAM, , Accumulator, 13497115000, 5, 70077731562.790115, 930407639061.571289, 26316800000, 0.646400, 87.552000, 0, 0, 0, 0
