ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T38C04_acam, energyCAM, , Accumulator, 13497115000, 12, 69781980382.847244, 928574655711.177368, 26316800000, 0.646400, 87.552000, 0, 0, 0, 0
T38C04_acam, energyDAC, , Accumulator, 13497115000, 12, 18455107.434941, 851477476.084525, 400000, 46.137769, 46.137769, 0, 0, 0, 0
T38C04_acam, energySA, , Accumulator, 13497115000, 12, 1843200000.000000, 33177599999.999996, 102400000, 18.000000, 18.000000, 0, 0, 0, 0
T38C04_acam, energyPC, , Accumulator, 13497115000, 12, 1509580802.272916, 22254240198.585648, 102400000, 14.742000, 14.742000, 0, 0, 0, 0
T38C04_acam, energyREG, , Accumulator, 13497115000, 12, 4836302654.692507, 15789104824341880832.000000, 102800001, 8.170000, 3973550655.999999, 0, 0, 0, 0
T38C04__mpe, activeCycle, , Accumulator, 13497115000, 12, 0, 0, 620000, 0, 0, 620000, 620000, 1, 1
T38C05_ctrl, activeCycleF, , Accumulator, 13497115000, 12, 0, 0, 13497115, 0, 0, 13497115, 13497115, 1, 1
T38C05_ctrl, activeCycleD, , Accumulator, 13497115000, 12, 0, 0, 13285893, 0, 0, 13285893, 13285893, 1, 1
T38C05_ctrl, activeCycleM, , Accumulator, 13497115000, 12, 0, 0, 2291726, 0, 0, 2291726, 2291726, 1, 1
T38C05_ctrl, activeCycleALU, , Accumulator, 13497115000, 12, 0, 0, 9165893, 0, 0, 9165893, 9165893, 1, 1
T38C05_ctrl, activeCycleFPU, , Accumulator, 13497115000, 12, 0, 0, 1100000, 0, 0, 1100000, 1100000, 1, 1
T38C05_acam, energyCAM, , Accumulator, 13497115000, 12, 69618616850.179840, 927731572369.344482, 26316800000, 0.646400, 87.552000, 0, 0, 0, 0
T38C05_acam, energyDAC, , Accumulator, 13497115000, 12, 18455107.434941, 851477476.084525, 400000, 46.137769, 46.137769, 0, 0, 0, 0
T38C05_acam, energySA, , Accumulator, 13497115000, 12, 1843200000.000000, 33177599999.999996, 102400000, 18.000000, 18.000000, 0, 0, 0, 0
T38C05_acam, energyPC, , Accumulator, 13497115000, 12, 1509580802.272916, 22254240198.585648, 102400000, 14.742000, 14.742000, 0, 0, 0, 0
T38C05_acam, energyREG, , Accumulator, 13497115000, 12, 4836302654.692507, 15789104824341880832.000000, 102800001, 8.170000, 3973550655.999999, 0, 0, 0, 0
T38C05__mpe, activeCycle, , Accumulator, 13497115000, 12, 0, 0, 620000, 0, 0, 620000, 620000, 1, 1
T38C06_ctrl, activeCycleF, , Accumulator, 13497115000, 12, 0, 0, 13497115, 0, 0, 13497115, 13497115, 1, 1
T38C06_ctrl, activeCycleD, , Accumulator, 13497115000, 12, 0, 0, 13285893, 0, 0, 13285893, 13285893, 1, 1
T38C06_ctrl, activeCycleM, , Accumulator, 13497115000, 12, 0, 0, 2291726, 0, 0, 2291726, 2291726, 1, 1
T38C06_ctrl, activeCycleALU, , Accumulator, 13497115000, 12, 0, 0, 9165893, 0, 0, 9165893, 9165893, 1, 1
T38C06_ctrl, activeCycleFPU, , Accumulator, 13497115000, 12, 0, 0, 1100000, 0, 0, 1100000, 1100000, 1, 1
T38C06_acam, energyCAM, , Accumulator, 13497115000, 12, 69984865121.528488, 929594331981.757080, 26316800000, 0.646400, 87.552000, 0, 0, 0, 0
T38C06_acam, energyDAC, , Accumulator, 13497115000, 12, 18455107.434941, 851477476.084525, 400000, 46.137769, 46.137769, 0, 0, 0, 0
T38C06_acam, energySA, , Accumulator, 13497115000, 12, 1843200000.000000, 33177599999.999996, 102400000, 18.000000, 18.000000, 0, 0, 0, 0
