ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T35C01_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C01_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C01_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 70127108680.132401, 930299972476.444824, 0.646400, 87.552000
T35C01_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C01_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C01_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C01_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C01__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C02_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C02_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 70334667972.080566, 931333331520.840576, 0.646400, 87.552000
T35C02_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C02_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C02_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C02_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C02__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C03_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C03_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C03_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C03_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C03_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C03_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 69983114105.458450, 929709199753.494751, 0.646400, 87.552000
T35C03_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C03_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C03_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C03_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C03__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C04_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C04_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C04_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C04_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C04_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C04_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 70365495435.660339, 931633003013.690063, 0.646400, 87.552000
T35C04_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C04_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C04_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C04_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C04__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C05_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C05_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C05_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C05_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C05_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C05_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 70095938208.964630, 930433336990.047974, 0.646400, 87.552000
T35C05_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C05_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C05_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C05_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C05__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C06_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C06_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C06_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C06_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C06_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C06_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 69925637069.742447, 929541110803.374146, 0.646400, 87.552000
T35C06_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C06_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C06_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C06_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C06__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C07_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C07_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
T35C07_ctrl, activeCycleM, , Accumulator, 13497115000, 11, 2291726, 2291726, 2291726, 1, 1, 0, 0, 0, 0
T35C07_ctrl, activeCycleALU, , Accumulator, 13497115000, 11, 9165893, 9165893, 9165893, 1, 1, 0, 0, 0, 0
T35C07_ctrl, activeCycleFPU, , Accumulator, 13497115000, 11, 1100000, 1100000, 1100000, 1, 1, 0, 0, 0, 0
T35C07_acam, energyCAM, , Accumulator, 13497115000, 11, 0, 0, 26316800000, 0, 0, 70107227785.772919, 930419250814.968018, 0.646400, 87.552000
T35C07_acam, energyDAC, , Accumulator, 13497115000, 11, 0, 0, 400000, 0, 0, 18455107.434941, 851477476.084525, 46.137769, 46.137769
T35C07_acam, energySA, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1843200000.000000, 33177599999.999996, 18.000000, 18.000000
T35C07_acam, energyPC, , Accumulator, 13497115000, 11, 0, 0, 102400000, 0, 0, 1509580802.272916, 22254240198.585648, 14.742000, 14.742000
T35C07_acam, energyREG, , Accumulator, 13497115000, 11, 0, 0, 102800001, 0, 0, 4836302654.692507, 15789104824341880832.000000, 8.170000, 3973550655.999999
T35C07__mpe, activeCycle, , Accumulator, 13497115000, 11, 620000, 620000, 620000, 1, 1, 0, 0, 0, 0
T35C08_ctrl, activeCycleF, , Accumulator, 13497115000, 11, 13497115, 13497115, 13497115, 1, 1, 0, 0, 0, 0
T35C08_ctrl, activeCycleD, , Accumulator, 13497115000, 11, 13285893, 13285893, 13285893, 1, 1, 0, 0, 0, 0
